refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
NIFRIG,Cc1ncc[nH]1,Zn,11.56057,3.95425,11.56057
NIFSAZ,Cc1ncc[nH]1,Zn,11.2497,3.82476,11.2497
NIFSED,Cc1ncc[nH]1,Zn,11.11097,3.68498,11.10371
NIFSIH,Cc1ncc[nH]1,Zn,11.10569,3.70126,11.10182
NIFSON,Cc1ncc[nH]1,Zn,10.52274,3.37948,10.52274
NIFSUT,Cc1ncc[nH]1,Zn,11.565,3.97778,11.565
NIFTAA,Cc1ncc[nH]1,Zn,11.35447,3.45616,11.35447
NIHBAI,OC=O,Fe,4.7247,3.65018,4.7247
NIHBAI01,OC=O,Fe,4.75768,3.68765,4.75768
NIHBEM,OC=O,Fe,4.81391,3.66722,4.81234
NIHBEM01,OC=O,Fe,4.86963,3.68768,4.86529
NIHBIQ,OC=O,Fe,5.23892,3.89254,5.22698
NIHBIQ01,OC=O,Fe,5.28415,3.89548,5.21585
NIHBIQ02,OC=O,Fe,5.36817,3.95045,5.36817
NIHDEQ,OC(=O)c1ccncc1,Cu,4.57959,3.92052,4.57959
NIHDIU,OC(=O)c1ccncc1,Cu,4.45002,3.57906,4.43107
NIKTUZ,OC(=O)c1[nH]nc(c1)C(=O)O,Zr,6.62586,4.95793,6.62586
NIKVAH,OC(=O)c1[nH]nc(c1)C(=O)O,Zr,7.12832,3.47317,7.12486
NIKYOW,OC=O,Fe,4.5526,3.54858,4.54399
NIKYOW01,OC=O,Fe,4.60358,3.58557,4.60358
NIKYOW02,OC=O,Fe,4.71377,3.68268,4.71377
NIKYUC,OC=O,Fe,4.88861,3.64648,4.88416
NIKYUC01,OC=O,Fe,4.93009,3.69033,4.92342
NIKYUC02,OC=O,Fe,5.04945,3.78453,5.02099
NIKZAJ,OC=O,Fe,4.53888,3.58581,4.53049
NIKZAJ01,OC=O,Fe,4.59657,3.61716,4.58231
NIKZAJ02,OC=O,Fe,4.67168,3.69107,4.66273
NIKZEN,OC=O,Fe,4.81502,3.70962,4.80171
NIKZEN01,OC=O,Fe,4.85343,3.7135,4.85343
NIKZEN02,OC=O,Fe,4.93286,3.78792,4.93286
NIMPEG,CCOc1c(cc(cc1c1ccc(cc1)C(=O)O)C(c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OCC)(C)C)c1ccc(cc1)C(=O)O,Cu,5.90929,5.25253,5.89353
NIMPEG01,CCOc1c(cc(cc1c1ccc(cc1)C(=O)O)C(c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OCC)(C)C)c1ccc(cc1)C(=O)O,Cu,8.15439,5.40968,8.15439
NIRBOG,C(Cn1cncc1)CCn1cncc1,Ni,4.7221,1.82863,4.7221
NIRMUW,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ba,3.02563,1.27718,3.02264
NIRPEM,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Al,6.92684,6.78182,6.92684
NIRPOW,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Al,6.9055,6.75598,6.9055
NIRZAQ,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.03119,7.99209,15.03119
NISPEL,OC(=O)c1ccc(cc1)P(=O)(O)O,Zn,7.01082,3.90981,6.79455
NISPOV,OC(=O)c1ccc(cc1)P(=O)(O)O,Zn,4.71107,2.81394,4.69976
NIWPIU,OC=O,Mg,2.95059,2.46707,2.95059
NIWYAV,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.36555,7.14585,8.35809
NIWYEZ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,14.05979,3.56125,14.05979
NIWYOJ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,7.55697,6.21639,7.54474
NIWZIE,OC=O,Mg,2.93931,2.30772,2.93931
NIWZIE01,OC=O,Mg,2.9611,2.36007,2.9611
NIWZIE02,OC=O,Mg,2.95545,2.39896,2.95418
NIWZIE03,OC=O,Mg,2.94006,2.2886,2.93131
NIWZIE04,OC=O,Mg,2.94635,2.30848,2.93755
NIWZIE05,OC=O,Mg,2.95328,2.32451,2.94493
NIWZIE06,OC=O,Mg,2.9513,2.34598,2.94961
NIWZIE09,OC=O,Mg,2.94829,2.40622,2.94829
NIWZIE10,OC=O,Mg,2.94277,2.42438,2.94277
NIWZIE11,OC=O,Mg,2.93405,2.44869,2.93405
NIWZIE12,OC=O,Mg,2.93723,2.45252,2.93723
NIWZIE13,OC=O,Mg,2.937,2.45268,2.937
NIWZIE14,OC=O,Mg,2.94138,2.45698,2.94138
NIWZIE16,OC=O,Mg,2.94952,2.46551,2.94952
NIWZIE17,OC=O,Mg,2.95696,2.47171,2.95696
NIWZIE18,OC=O,Mg,2.95153,2.47294,2.95153
NIWZIE19,OC=O,Mg,2.9337,2.30626,2.93112
NOBLUM01,OC(=O)CSc1nnc(s1)SCC(=O)O,Cd,1.69052,0.99428,1.67552
NODTEH,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.86103,7.7906,14.84196
NODTIL,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.78223,7.99069,14.66014
NODTOR,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.90522,7.84915,14.89685
NOFQOQ,Cc1[nH]nc(c1c1c(C)n[nH]c1C)C,Cu,2.2106,1.77314,2.2106
NOMPOW,OC(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)O,Co,10.08543,5.68643,10.07392
NOQLOV01,OC(=O)C(=O)O,In,3.76161,2.77318,3.58094
NOSTUM,OC(=O)c1cc(O)c(cc1O)C(=O)O,Mg,5.65156,5.30083,5.65156
NUCBIY,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,5.08799,3.8791,5.08799
NUDLIJ,OC(=O)c1ccnc(c1)C(=O)O,Mg,6.93743,5.78938,6.89446
NUDMOQ,OC(=O)c1ccnc(c1)C(=O)O,Mg,6.59897,5.83765,6.59897
NUDNEH,OC(=O)c1ccnc(c1)C(=O)O,Mg,6.40452,5.65537,6.40452
NUDNUW03,OC=O,Fe,3.93168,1.90487,3.93168
NUDNUW04,OC=O,Fe,3.97078,1.94249,3.76633
NUDNUW05,OC=O,Fe,3.97246,1.94189,3.97246
NUDNUW06,OC=O,Fe,3.95568,1.94583,3.95568
NUDNUW07,OC=O,Fe,3.9624,1.94901,3.95766
NUDNUW09,OC=O,Fe,3.97805,1.95989,3.76909
NUDPAE,OC=O,Fe,3.68186,2.2056,3.67957
NUDPAE01,OC=O,Fe,3.72849,2.2318,3.72849
NUDPAE02,OC=O,Fe,3.72678,2.2318,3.72678
NUDPAE03,OC=O,Fe,3.73614,2.23598,3.73614
NUDPAE04,OC=O,Fe,3.60148,2.12852,3.60148
NUDPAE05,OC=O,Fe,3.48595,2.02603,3.48595
NUDPAE06,OC=O,Fe,3.40155,1.9526,3.40155
NUDPAE07,OC=O,Fe,3.33678,1.89472,3.33678
NUDPAE08,OC=O,Fe,3.29209,1.84972,3.29209
NUDPAE09,OC=O,Fe,3.25946,1.82045,3.25946
NUDPAE10,OC=O,Fe,3.23429,1.79126,3.23429
NUDPAE11,OC=O,Fe,3.20944,1.77336,3.2075
NUDPAE12,OC=O,Fe,3.14716,2.13241,3.02407
NUFBUN,OC(=O)c1cc(c2cc(cc(c2)C(=O)O)C(=O)O)c(cc1c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Zn,5.17656,3.20674,5.16716
NUHRAL,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Tb,5.35401,2.88766,5.35401
NUNPAP,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ni,5.8279,4.33481,5.82259
NUQWAZ,OC=O,Mn,3.71244,1.94698,3.69321
NUQWAZ01,OC=O,Mn,3.73679,1.94534,3.73679
NUQWAZ02,OC=O,Mn,3.77044,1.95621,3.75052
NUQWAZ03,OC=O,Mn,3.69498,1.95614,3.67611
NUQWAZ04,OC=O,Mn,3.68668,1.95492,3.68668
NUQWAZ05,OC=O,Mn,3.7162,1.96049,3.69713
NUQWAZ06,OC=O,Mn,3.70086,1.95136,3.70086
NUQWAZ07,OC=O,Mn,3.73861,1.9599,3.73861
NURFOX,OC=O,Mn,3.48168,1.86998,3.46249
NURFOX01,OC=O,Mn,3.59372,1.91078,3.57987
NURFOX03,OC=O,Mn,3.70017,1.94501,3.51936
NURFOX04,OC=O,Mn,3.57222,1.90383,3.56486
NURFOX05,OC=O,Mn,3.62049,1.91411,3.60443
NURFOX06,OC=O,Mn,3.70894,1.92973,3.66576
NURFUD,OC=O,Mn,3.5134,1.8746,3.49619
NURGAK,OC=O,Mn,3.60542,1.91337,3.59111
NURGEO,OC=O,Mn,3.66811,1.96219,3.65436
NURGIS,OC=O,Mn,3.66423,1.95808,3.66423
NURGUE,OC=O,Mn,3.51117,1.88556,3.39872
NURHAL,OC=O,Mn,3.55443,1.89229,3.50131
NURHEP,OC=O,Mn,3.67506,1.93014,3.65488
NURHIT,OC=O,Mn,3.68822,1.95191,3.66956
NURJAN,OC=O,Mn,3.53975,1.89524,3.53191
NURMUJ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,2.25679,1.05044,2.25679
NUVYEK,OC(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)O,Zn,12.24267,10.65678,12.21915
NUWVIM,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,4.9644,3.90029,4.9644
NUWVOS,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,3.08409,1.6804,3.07359
OCACUR,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Co,3.27075,1.46905,3.21628
OCAKUB,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Mn,2.85408,1.46775,2.81045
OCUQIO,OC=O,Cu,4.12457,2.35575,4.10997
OCUQIO02,OC=O,Cu,4.17188,2.38872,4.16801
OCUQIO03,OC=O,Cu,4.17188,2.38872,4.16801
OCUSUB,OP(=O)(CCCP(=O)(O)O)O,V,4.3134,3.40979,4.30582
ODEPUL,c1cnc(cn1)c1n[nH]c(n1)c1ccncc1,Fe,8.50897,4.65326,8.50897
ODEQEW,c1cnc(cn1)c1n[nH]c(n1)c1ccncc1,Fe,8.44694,4.67153,8.2589
ODODIW,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.90022,4.2544,5.90022
ODOXEK,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,5.23075,4.24424,5.23075
ODUNEH,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,6.66145,4.5555,6.66145
OFERUN01,Cc1ncc[nH]1,Zn,2.41475,1.57523,2.40073
OFERUN03,Cc1ncc[nH]1,Zn,11.45029,3.4036,11.45029
OFERUN04,Cc1ncc[nH]1,Zn,11.43126,3.48146,11.43126
OFERUN06,[C]c1ncc[nH]1,Zn,11.45445,3.43536,11.45445
OFERUN07,Cc1ncc[nH]1,Zn,11.39901,3.32978,11.39901
OFERUN08,Cc1ncc[nH]1,Zn,3.49518,2.01669,3.25817
OFIYUY,Sc1ccncc1,Cu,1.67249,1.15413,1.65947
OFUYUL,Oc1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.57704,4.20847,6.57704
OGEBAF01,OC(=O)c1ccc(cc1)C#Cc1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.23999,9.42859,13.2356
OGESUP,OC(=O)CCCCC(=O)O,Pb,1.50373,0.90174,1.33052
OGIBUD,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,6.49659,4.27127,6.49659
OGIYAF,OC=O,Co,4.13297,2.66215,3.95903
OHAGOV,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.61847,3.52285,4.61115
OHAGOV01,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.61443,3.57662,4.61443
OHOMIH,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,3.07873,2.61935,3.04874
OJOBAS,OC(=O)c1ccncc1,Co,6.15379,4.41519,6.15379
OJOQAF02,n1ccc(cc1)c1ccncc1,Cu,1.84118,0.96506,1.69871
OKAYAC,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,4.90891,3.57241,4.90749
OKAYEG,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,4.8581,3.49488,4.85158
OKAYUW,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ca,4.44294,3.73093,4.20318
OKAZAD,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ca,4.45701,3.77862,4.21772
OKITIM,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.1396,4.17578,5.13127
OKITIM01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.15088,4.19748,5.15088
OKITIM02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.18107,4.22112,5.18107
OKIVIO02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.18722,4.19341,5.18722
OKIVUA,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10253,4.2044,5.09658
OKIWEL,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.17834,4.2281,5.16422
OKIWUB01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.13601,4.15169,5.13601
OKIWUB02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.03837,4.11286,5.01933
OKIXIQ,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.11506,4.16218,5.10402
OKIXIQ01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10851,4.14466,5.10851
OKIXIQ02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.11919,4.15917,5.11919
OKIYAJ,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.06168,4.15721,5.04629
OKIYAJ01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.18521,4.2274,5.17492
OKIYIR,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.0771,4.14534,5.06469
OKIYIR01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.07894,4.14458,5.06402
OKIYIR03,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.07647,4.15094,5.06142
ONOCOK,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Mn,2.13434,1.11121,2.13434
OPAGIX,OC(=O)c1cc(O)c(cc1O)C(=O)O,Mg,4.47073,3.74666,4.47073
OPEGUM,OC(=O)C(=O)O,In,8.2837,5.0291,8.2837
OPIXUI,OC(=O)c1cc(cc(c1)n1c(C)c(c(c1C)C(=O)O)C(=O)O)C(=O)O,Cu,8.41938,5.49258,8.40833
OPIYAP,OC(=O)c1cc(cc(c1)n1c(C)c(c(c1C)C(=O)O)C(=O)O)C(=O)O,Cu,5.81979,4.07263,5.80887
OQIZUL,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.20089,3.36362,11.19836
OQOXAV,Nc1nnn[nH]1,Zn,3.71327,3.16058,3.69497
OQUFAJ,OC(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)O,Zr,11.24927,10.36622,11.08655
ORAWEL,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,Na,1.43092,0.59974,1.3881
ORIBAU,OC(=O)c1ccc(cc1)C(=O)O,Zn,6.79191,5.8597,6.78782
ORIWAP,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,9.794,8.21728,9.794
OROZUR,OC(=O)c1cc[n+](cc1)[O-],Mn,1.59374,0.80952,1.47379
OTAXOX,OC=O,Mg,5.66206,2.97996,5.65418
OTEGOL,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.37719,7.26462,7.37719
OTEGOL01,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.38054,7.20379,7.38054
OTIPEO,OC(=O)c1ccncc1,Cd,5.44422,2.27995,5.28779
OVAJAX,OC(=O)c1cccnc1,Cd,2.28541,1.35279,2.28028
OVEHUT,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.05893,4.29128,6.05893
OWIHUZ,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.37731,7.20221,7.3773
OXALEF,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Mn,7.18754,5.18545,7.18754
OXCFOR,OC=O,Co,3.10607,0.77054,3.10607
PADJEK,OC=O,Mn,3.7932,1.90645,3.7932
PADJEK01,OC=O,Mn,3.82115,1.9341,3.82115
PADJEK02,OC=O,Mn,3.8159,1.93267,3.8159
PADJEK03,OC=O,Mn,3.8251,1.94892,3.8251
PADJEK04,OC=O,Mn,3.83815,1.96214,3.78732
PADJOU,OC=O,Mn,3.93074,2.22654,3.82035
PADJOU01,OC=O,Mn,3.98242,2.26184,3.96674
PADKIP01,OC=O,Mn,4.56559,2.34047,4.55707
PADKIP02,OC=O,Mn,4.56749,2.34037,4.56749
PADKIP03,OC=O,Mn,4.39551,2.28761,4.39148
PADKIP04,OC=O,Mn,4.58973,2.36259,4.45221
PADKIP05,OC=O,Mn,4.58298,2.35663,4.58298
PADKIP06,OC=O,Mn,4.57863,2.3542,4.57029
PADKIP07,OC=O,Mn,4.57571,2.34435,4.57571
PADKIP08,OC=O,Mn,4.57272,2.34024,4.44039
PADKIP09,OC=O,Mn,4.56812,2.32789,4.49149
PADKIP10,OC=O,Mn,4.52251,2.32736,4.51495
PADKIP11,OC=O,Mn,4.50248,2.32292,4.50248
PADKIP12,OC=O,Mn,4.47279,2.32585,4.47279
PADKIP13,OC=O,Mn,4.458,2.317,4.458
PADKIP14,OC=O,Mn,4.44073,2.30926,4.44073
PADKIP15,OC=O,Mn,4.41845,2.30378,4.40525
PADKIP16,OC=O,Mn,4.39473,2.30609,4.39473
PADKIP17,OC=O,Mn,4.38646,2.2946,4.37981
PADKIP18,OC=O,Mn,4.36806,2.29347,4.36806
PADKIP19,OC=O,Mn,4.36542,2.28867,4.36542
PADKIP20,OC=O,Mn,4.34716,2.28323,4.34659
PADKIP22,OC=O,Mn,4.34059,2.27236,4.30967
PADKIP23,OC=O,Mn,4.32734,2.26958,4.31576
PADKIP24,OC=O,Mn,4.32417,2.26682,4.20318
PADKIP25,OC=O,Mn,4.31566,2.26271,4.24945
PADKIP26,OC=O,Mn,4.56883,2.33199,4.43611
PADKIP27,OC=O,Mn,4.57712,2.34228,4.57712
PADKIP28,OC=O,Mn,4.57978,2.35547,4.57978
PADKIP29,OC=O,Mn,4.57709,2.3718,4.57709
PADKIP30,OC=O,Mn,4.58544,2.38345,4.57903
PADKIP31,OC=O,Mn,4.58696,2.38198,4.58123
PADKIP32,OC=O,Mn,4.58085,2.38636,4.58085
PAFPAQ,c1ncn(c1)c1ccc(cc1)n1cncc1,Zn,5.28386,3.44747,5.28386
PAGFAH,OC(=O)C(=O)O,Tb,1.24536,0.73023,1.2229
PAJRUQ,c1ncc[nH]1,Zn,11.80999,11.23461,11.79972
PAJSAX,c1ncc[nH]1,Zn,11.72543,11.19673,11.71838
PANYEK,n1ccc(cc1)c1nnn[nH]1,Cd,7.44478,5.53414,7.38014
PARKUQ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.66543,5.17298,6.64554
PARKUQ01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.67552,5.18428,6.65544
PASGAU,n1ccc(cc1)c1nnn[nH]1,Cu,4.84475,3.94925,4.8253
PASGEX03,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Zn,2.55068,2.00698,2.53379
PASGEX04,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Zn,2.56105,2.0159,2.54441
PASGIB02,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Zn,2.56707,2.00763,2.55712
PASGIB04,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Zn,2.53893,1.98175,2.51411
PEDRIA,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.09269,7.93434,15.08196
PEFREZ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ba,2.70203,0.94296,2.6946
PEGBAG,Cc1nnc([nH]1)Cc1[nH]nc(n1)C,Zn,4.42914,3.59275,4.41193
PEJPAX,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,9.94344,9.53401,9.94344
PEKCUF,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Mn,8.20352,5.41691,8.15751
PEKDEQ,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Mn,6.37859,4.04547,6.37859
PEKGAO,OC(=O)c1ccc(cc1)C(=O)O,Zn,2.65757,1.27265,2.6509
PENYIT,OC(=O)c1ccc(cc1Oc1ccc(c(c1)C(=O)O)C(=O)O)C(=O)O,Cd,2.60891,1.41173,2.6017
PEPFAT,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,10.91652,6.84227,7.6972
PEPLAY,OC(=O)c1ccc(cc1)[C],V,6.74837,6.3776,6.72825
PEPLEC,OC(=O)c1ccc(cc1)C(=O)O,V,7.22892,6.8094,7.22622
PEPLIG,OC(=O)c1ccc(cc1)C(=O)O,V,6.77629,6.39117,6.76559
PERQUB,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.9901,4.14076,5.9901
PESSAK,OC=O,Fe,3.98016,1.96144,3.75688
PESSAK01,OC=O,Fe,4.00842,1.97877,3.78926
PESTAL,OC=O,Fe,4.00268,1.96489,3.78059
PEVFON,Cc1ncc[nH]1,Zn,11.13308,3.49368,11.13308
PEVPUD,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.94882,7.9328,14.94882
PEVQAK,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.90106,7.90177,14.90106
PEVQIS,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.90182,7.90484,14.87313
PEVQOY,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.7872,8.03297,14.78143
PEWGEF,Cc1[nH]nc(n1)C,Cu,7.99371,4.061,7.9937
PEXSOB,OC(=O)c1ccc2c(c1)[nH]cn2,Cd,3.10192,1.59734,2.80249
PEXSOB01,OC(=O)c1ccc2c(c1)[nH]cn2,Cd,3.11833,1.60108,3.11255
PICTIG,OC(=O)c1ccc(cc1)C(=O)O,Zn,7.17278,5.20383,7.16893
PIFPIE,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,7.86707,4.27814,7.84418
PIHJOH01,OC(=O)c1cccc(c1)c1ccncc1,Mn,4.60115,4.11044,4.59668
PIJKEB,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.02047,4.34733,5.99226
PINGEB,OC(=O)C(=O)O,Ca,3.28403,1.5799,3.28403
PIQQOX,OC(=O)c1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Cd,3.52682,1.86332,3.52308
PITYUN02,FC(c1nnc([nH]1)C(F)(F)F)(F)F,Ag,6.19253,5.44322,6.19253
PIWLAL,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,10.65046,8.77284,10.65022
PIWLEP,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,9.81212,8.00242,9.77547
PIWLIT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,7.63733,5.86274,7.62817
PIWLOZ,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,7.95688,5.55082,7.95688
PIXPOE,OC=O,Co,3.71947,1.82612,3.71947
PIZPIX01,OC(=O)/C=C/C(=O)O,Er,3.91167,3.35536,3.90382
PIZPIX02,OC(=O)/C=C/C(=O)O,Er,3.85428,3.40718,3.84496
POBNEB,OC=O,Mn,4.11331,2.03857,4.11124
POBNEB01,OC=O,Mn,4.22984,1.90436,4.22724
POBNEB02,OC=O,Mn,4.04081,1.9893,4.03656
POCMEA,OC(=O)c1ccncc1,Pb,2.46783,1.25699,2.45413
POCMEA04,OC(=O)c1ccncc1,Pb,2.4256,1.23552,2.41058
POFDEV,OC(=O)c1ccncc1,Cu,2.58824,1.61161,2.47137
POFDIZ,OC(=O)c1ccncc1,Cu,2.67233,1.81307,2.49088
POFDOF,OC(=O)c1ccncc1,Cu,2.88158,1.59383,2.85096
POFFEX,OC(=O)c1ccncc1,Cu,2.00935,0.9718,1.99654
POPICR14,O=N(=O)[C@@H]1C=C(N(=O)=O)C(=O)C(=C1)N(=O)=O,K,1.33321,0.5975,1.33248
POPICR15,O=N(=O)[C@@H]1C=C(N(=O)=O)C(=O)C(=C1)N(=O)=O,K,1.40009,0.65346,1.32724
PORHOV,OC(=O)c1cc(c2cccc(c2)C(=O)O)c(cc1C(=O)O)c1cccc(c1)C(=O)O,Co,2.40256,1.13651,2.39371
POSFOU,OC(=O)c1ccc(cc1)c1cnc[nH]1,Cd,4.73917,3.36235,4.72988
POSFUA,OC(=O)c1ccc(cc1)c1cnc[nH]1,Cd,2.53227,1.50198,2.4529
POWYEH,OC(=O)c1ccc(cc1)C(=O)O,V,6.891,6.68735,6.8906
PUCYAO,OC(=O)c1ccc(cc1)C(=O)O,Zn,1.91539,1.13093,1.84359
PUCYAO01,OC(=O)c1ccc(cc1)C(=O)O,Zn,1.60724,1.24384,1.59524
PUKJIO02,N#CNC#N,Cu,1.88901,0.95665,1.88901
PULQUK,OC(=O)c1ccc(cc1)C(=O)O,Cd,6.04194,5.67362,6.04194
PULWEZ,C(CCn1nnc2c1cccc2)CCCn1nnc2c1cccc2,Cu,2.67966,1.76705,2.66852
PUNYED,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,3.92513,1.62397,3.81577
PURJES,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Zn,6.1741,5.21501,6.1741
